C,APD,AAPL,AIG,TFX,PSA,OXY,MTB,NOC
64.73999786,41.10777283,0.315290004,190.6831207,40.875,26.625,8.802188873,50.9375,25.12859344
64.32499695,40.78977966,0.313616008,191.4732513,41.25,26.25,8.832128525,50.91249847,24.9027195
64.32499695,40.55850983,0.308036,191.7366333,40.625,26.1875,8.951886177,51.02500153,24.73331261
63.90999985,40.50069427,0.306362003,194.8971252,40.8125,26.375,9.011764526,51.29999924,24.62037468
64.94750214,40.67414474,0.309709996,200.6913605,41.625,25.75,9.041705132,51.76250076,24.11215591
65.15499878,40.61632538,0.306919992,202.0082245,41,25.625,9.191402435,51.40000153,24.16862488
64.94750214,40.67414474,0.305245996,204.3786011,40.75,25.5,9.221341133,51.84999847,24.33803177
65.77749634,40.64523697,0.302455008,202.7983551,40.1875,25.8125,9.251280785,51.81874847,24.25332832
64.94750214,40.21160889,0.299106985,205.4320984,39.75,25.375,9.460857391,51.78125,24.05568886
64.32499695,39.31544876,0.3125,212.0164642,38.875,25.75,9.820130348,51.68125153,24.47920227
64.32499695,40.18270111,0.317521989,212.8065796,37.875,25.6875,10.02970505,51.95000076,24.30979729
64.73999786,40.87650299,0.321987003,213.3333282,39.75,26,9.99976635,51.96250153,23.91451645
64.73999786,40.35615158,0.318080008,213.3333282,39.5,25.9375,10.0596447,52.25,25.24153137
65.36250305,40.29833603,0.321429014,214.9135742,38.875,25.75,10.1494627,52.23749924,25.74975014
65.98500061,37.40749359,0.314173996,211.4897156,40.875,25.875,10.41891766,52.15000153,25.91915512
65.98500061,37.52312851,0.307478011,211.4897156,39.5625,25.5625,10.47879696,51.97499847,25.8062191
66.60749817,37.52312851,0.301339,210.699585,39.4375,25.875,10.32909966,52.70000076,25.29800034
65.56999969,37.52312851,0.311383992,208.3292236,39.125,26.25,10.44885731,53.34999847,25.8062191
65.98500061,36.82932663,0.301896989,214.3868256,39,26.5,10.47879696,53.77500153,26.82265663
67.23000336,36.54024124,0.316406012,214.6502075,39.25,27.125,10.59855366,54.45000076,28.234375
66.60749817,37.06059265,0.324777007,210.699585,38.875,27.125,10.56861496,55.40000153,27.72615623
66.60749817,36.88714218,0.331472993,208.0658417,39.5,27,10.17940331,55.27500153,29.02493858
65.98500061,35.90425491,0.327567011,205.6954803,39,27,10.08958435,54.90000153,29.36375046
65.77749634,36.71369171,0.338169992,204.9053497,39.875,27,9.880007744,55.54999924,29.39198494
68.05999756,37.1184082,0.342076004,202.5349731,38.9375,27.1875,9.880007744,55.75,30.60606384
67.85250092,36.65587234,0.341518015,197.0041199,39,27,10.119524,55.72499847,31.96131325
68.26750183,36.88714218,0.330915004,197.5308685,39.1875,26.9375,10.26922131,55.66249847,33.42950058
68.88999939,35.84643936,0.332589,198.5843658,39.375,26.5625,10.59855366,55.48749924,32.78010941
69.09750366,35.21045303,0.329241008,195.1604919,40.0625,26.25,10.59855366,55.5,33.14715576
68.68250275,35.84643936,0.328682989,193.0534973,40.25,26,10.56861496,55.75,33.48596954
68.68250275,35.44172287,0.330915004,192.7901306,40.125,25.875,10.53867626,55.70000076,33.37303162
69.72000122,35.55735397,0.323103011,190.1563721,41.125,25.875,10.62849426,56,33.96595383
71.79499817,35.3839035,0.321987003,185.9423828,41.375,25.75,10.47879696,57.70000076,32.9495163
71.58750153,35.78862381,0.321429014,188.0493774,41.25,24.8125,10.53867626,58.20000076,33.20362473
70.96499634,35.84643936,0.310268015,186.9958801,41.1875,24.875,10.65843296,57.48749924,33.20362473
72.20999908,35.3839035,0.306919992,188.8395081,40.5625,24.8125,10.86800861,57.40000153,33.62714005
73.04000092,35.3839035,0.327008992,189.1028748,40,25.375,10.95782661,56.97499847,33.62714005
72.83249664,35.21045303,0.352120996,185.1522675,39.5,25.6875,11.07758522,55.90000153,33.76831436
72.625,35.3839035,0.368304014,183.8353882,38.625,25.5,11.16740322,55.09999847,34.27653122
72.83249664,35.15263748,0.409040004,184.3621368,38.5,25.125,11.16740322,55.09999847,34.72827911
72.41750336,34.80573654,0.407923996,185.9423828,38.625,25.0625,11.19734287,54.375,34.58710861
71.37999725,34.74791718,0.396205008,185.1522675,38.5,24.9375,11.22728157,54.09999847,34.53063965
70.75749969,33.76503372,0.420758992,185.9423828,38.75,24.75,11.31710052,54.07500076,36.13999939
69.92749786,33.12904739,0.446429014,187.5226288,38.5,24.3125,11.55661583,53.20000076,36.56351471
70.96499634,32.37742615,0.434152007,188.5761261,37.75,24.3125,11.55661583,54.04999924,35.94235992
70.34249878,31.16327477,0.419643015,189.3662567,36.25,24.375,11.64643383,52.84999847,35.77295303
71.58750153,30.70074081,0.418527007,188.8395081,37.375,25.0625,11.49673653,52.5,35.6882515
69.92749786,31.62580872,0.409597993,187.5226288,37.875,25.875,11.28716087,52.5,35.5188446
69.92749786,31.68362617,0.419084996,186.4691315,37.875,25.625,11.13746357,52.45000076,34.72827911
69.30500031,31.79925919,0.412387997,186.9958801,36.375,27,11.01770592,51.79999924,34.30476761
70.13500214,32.37742615,0.415179014,191.7366333,37.625,28,11.04764557,51.07500076,33.82477951
72.20999908,32.55088043,0.417968988,190.419754,37.6875,27.75,11.43685818,50.97499847,34.7565155
74.07749939,31.9148941,0.409040004,188.3127594,37.875,27.25,11.37697887,50.20624924,35.6882515
74.69999695,31.74144363,0.398995996,191.7366333,37.3125,27.5625,11.16740322,50.34999847,35.80118942
73.45500183,32.49306107,0.410714,191.2098694,38.5625,28.1875,10.89794922,50.59999847,35.6882515
72.20999908,32.60869598,0.408481985,189.8930054,38.0625,28.0625,11.04764557,49.79999924,36.50704575
70.96499634,32.89778137,0.408481985,185.4156342,37.4375,28,11.01770592,49.45000076,36.76115417
69.92749786,32.83996201,0.395646989,185.4156342,37.375,27.875,10.98776722,49.70000076,36.05529785
69.92749786,33.24468231,0.395646989,185.4156342,36.9375,27.75,10.86800861,49.54999924,36.30940628
70.75749969,32.37742615,0.378906012,183.0452728,37.625,28.125,11.10752487,50,36.22470474
70.75749969,32.66651154,0.396205008,182.5185242,36,28.625,11.16740322,49.40000153,34.13536072
70.13500214,30.81637383,0.390625,180.6748962,34.75,28.5,11.22728157,48.20000076,34.30476761
70.13500214,30.52729034,0.395646989,179.3580322,34.5,28.75,11.10752487,46,33.88124847
71.79499817,30.29602242,0.404576004,178.3045197,33.3125,28.8125,11.34704018,44.79999924,33.74007797
71.58750153,30.23820496,0.428012997,181.2016449,32.75,29,11.43685818,43.70000076,33.68360901
72.41750336,29.77567101,0.428570986,182.5185242,32.25,29.375,10.89794922,45.09999847,32.30012512
74.07749939,29.77567101,0.430245996,181.7283936,31.6875,29.375,11.37697887,45.04999924,31.96131325
74.07749939,30.06475449,0.4375,178.8312836,30.5625,29.125,11.52667618,45,30.60606384
73.87000275,30.06475449,0.435826004,179.3580322,31.8125,29.125,11.43685818,45.53749847,32.0177803
71.79499817,30.87419128,0.433036,179.0946503,31.9375,28.875,11.13746357,46.45000076,31.59426689
71.79499817,29.60222054,0.430804014,179.0946503,31.75,28.6875,10.62849426,46.15000153,31.1142807
72.41750336,29.13968468,0.433036,183.3086395,32.625,28.25,10.68837261,45.75,30.60606384
73.45500183,29.83348846,0.416294992,183.3086395,32.9375,28.625,10.47879696,46.29999924,30.09784317
73.66249847,30.52729034,0.417411,180.1481476,32.75,29.125,10.41891766,46.88750076,30.04137421
74.28500366,30.93200684,0.429129004,180.9382782,32.875,29.1875,10.38897896,47.72499847,29.81550026
74.49250031,31.79925919,0.428570986,181.4650269,32.625,29.0625,10.35903931,47.5625,29.92843819
77.19000244,30.64292336,0.421875,183.0452728,32.3125,28.625,10.209342,47.34999847,30.54959488
76.98249817,30.12257195,0.421875,181.2016449,32,28.75,10.209342,47.05625153,30.18254662
76.98249817,29.94912148,0.419084996,179.0946503,32.5,29,10.17940331,46.65000153,30.04137421
76.98249817,29.08186913,0.402622998,176.7242737,33,29.25,10.98776722,46.09999847,30.15431213
76.98249817,28.96623421,0.389508992,176.197525,33,29.0625,10.65843296,46.45000076,30.6625309
75.94499969,28.79278374,0.381137997,175.6707764,33.625,29.1875,10.26922131,46.27500153,31.62249947
78.43499756,29.42877007,0.383370996,175.9341583,34.125,29.0625,10.26922131,47.29999924,32.30012512
78.01999664,28.79278374,0.406807989,178.5679016,34.125,29.0625,10.08958435,47.00624847,32.04601669
77.19000244,28.61933327,0.419084996,181.7283936,35,29.1875,10.1494627,46.98125076,31.96131325
75.73750305,27.69426537,0.415737003,181.4650269,35.1875,29.0625,10.08958435,46.46250153,31.62249947
75.11499786,27.92553139,0.418527007,180.9382782,34.25,29.1875,9.850069046,45.5,32.97774887
75.73750305,28.09898186,0.425222993,177.2510223,33.8125,29.0625,9.700371742,45.90000153,32.80834579
75.52999878,29.2553196,0.453125,175.1440277,32.875,28.875,9.640493393,45.29999924,33.17539215
76.98249817,30.06475449,0.491629004,173.300415,33.6875,29,9.520734787,45.20000076,33.03421783
77.8125,29.31313515,0.496652007,171.9835358,33.375,29.375,9.221341133,44.8125,33.11892319
78.01999664,29.08186913,0.496652007,172.5102844,32.875,29.3125,9.460857391,43.25,32.58246994
78.84999847,30.1803894,0.483817011,177.5144043,32.875,29.25,9.490796089,43.03125,32.07424927
78.64250183,31.04764175,0.505580008,179.3580322,33.75,29,9.700371742,41.54999924,32.35659409
79.47250366,33.07123184,0.499442011,183.0452728,33.875,28.9375,9.700371742,41.47499847,33.7118454
78.43499756,33.07123184,0.486606985,183.3086395,35.5625,28.625,9.640493393,45.79999924,34.05065536
78.43499756,34.4588356,0.498326004,183.0452728,35.375,28.625,9.640493393,46.69374847,33.20362473
79.88749695,34.34320068,0.495536,180.1481476,35.75,28.4375,9.520734787,47.20000076,33.00598526
80.09500122,34.92136765,0.494978011,174.3539124,35.875,28.125,9.850069046,47.52500153,34.615345
79.68000031,34.16975021,0.481027007,173.5637817,35.4375,28.0625,9.909948349,47.15000153,35.23649979
79.68000031,34.86355209,0.479911,176.9876556,36,28.25,9.820130348,47.79999924,36.08353043
78.22750092,34.63228607,0.473214,177.5144043,36,28,9.790189743,47.34999847,35.57531357
78.84999847,34.74791718,0.481584996,175.6707764,37.375,27.875,9.730311394,47.25,35.57531357
78.84999847,34.40101624,0.494419992,177.777771,38.1875,27.375,10.0596447,46.125,34.86945343
78.22750092,34.11193466,0.493304014,178.8312836,38.625,27.25,10.0596447,45.59999847,34.22006226
78.22750092,34.51665115,0.501115978,180.4115295,38.25,26.6875,9.99976635,47.5,33.51420212
78.22750092,35.15263748,0.517857015,174.880661,38.6875,26.625,10.50873566,49.84999847,33.68360901
79.26499939,36.71369171,0.512835026,179.6213989,40.25,26.75,10.59855366,50.34999847,33.65537643
79.26499939,38.15911102,0.498883992,182.7818909,40.375,26.6875,10.2392807,50.79999924,34.55887604
79.47250366,37.1184082,0.489955008,180.1481476,40.5,27.0625,10.32909966,51.66249847,33.96595383
80.71749878,37.927845,0.493862003,175.9341583,41,26.875,10.62849426,53.22499847,34.05065536
81.96250153,37.69657516,0.492745996,175.6707764,40.875,26.9375,10.38897896,53.95000076,34.44593811
81.96250153,37.46530914,0.5,176.460907,41.375,26.9375,10.35903931,53.90625,35.57531357
80.30249786,37.06059265,0.533482015,178.3045197,40.9375,26.6875,10.44885731,51.34999847,35.26473236
79.88749695,36.36679077,0.547990978,177.5144043,41.25,26.3125,10.29916,50.66875076,35.15179825
80.30249786,36.13552475,0.553570986,178.5679016,42.0625,25.875,10.17940331,49.51250076,35.54707718
80.51000214,37.00277328,0.541853011,176.9876556,42.5,25.5,10.56861496,49.79999924,36.13999939
82.58499908,37.69657516,0.539062977,177.5144043,42.4375,25.6875,10.77819061,49.40000153,35.54707718
82.58499908,38.15911102,0.553570986,181.2016449,42.25,25.75,10.80813026,50,36.42234421
81.96250153,37.75439453,0.540179014,181.2016449,42.375,25.6875,11.01770592,49.89374924,36.47881317
83.20749664,37.40749359,0.530134022,181.7283936,42.375,25.6875,11.01770592,49.97499847,36.42234421
83.83000183,36.71369171,0.547990978,180.9382782,43.625,25.375,10.95782661,50.17499924,36.08353043
83.83000183,37.81221008,0.542411029,182.5185242,42.4375,25.6875,11.28716087,50.52500153,36.47881317
84.24500275,37.927845,0.549107015,181.9917755,42.75,25.75,11.28716087,50.84999847,36.5917511
86.73500061,37.46530914,0.563615978,180.9382782,43.0625,25.625,11.19734287,50.75624847,36.95879745
88.39499664,37.17622757,0.580357015,178.041153,43.5,25.5,10.83806992,50.29999924,37.01526642
87.35749817,36.30897141,0.580357015,176.7242737,43.875,25.4375,11.67637444,50.40000153,37.04349899
87.77249908,35.61516953,0.588169992,176.9876556,42.5625,25.375,11.71379757,49.59999847,36.67645264
87.15000153,35.15263748,0.614396989,177.2510223,42.0625,25.375,11.67637444,49.17499924,36.33764267
86.94249725,34.51665115,0.637835026,175.1440277,41.75,25.375,11.49673653,49.72499847,36.93056488
84.03749847,34.11193466,0.671875,175.6707764,41.375,25.5,10.83806992,49.59999847,38.8504982
84.03749847,34.40101624,0.695870996,175.1440277,41.4375,25.875,10.77819061,49.09999847,40.03634262
85.28250122,34.57446671,0.693638027,175.1440277,42,25.75,10.56861496,48.65625,40.26221848
84.86750031,34.16975021,0.678013027,175.4074097,41.875,25.8125,10.71831226,48.09999847,40.40339279
87.35749817,34.34320068,0.693638027,174.6172791,41.375,25.875,10.77819061,47.99375153,40.96807861
88.60250092,33.76503372,0.688058019,175.4074097,41.3125,26.375,10.74825191,47.26874924,42.12568665
88.60250092,34.34320068,0.700892985,174.3539124,41.25,26.3125,10.80813026,46.75,41.67393875
88.33333588,34.11193466,0.706472993,173.300415,40.75,26.1875,10.59855366,45.34999847,41.3068924
87.29166412,33.82284927,0.696986973,173.300415,40.8125,26.1875,10.77819061,46.17499924,42.40803146
86.25,34.69010162,0.694195986,169.8765411,40.75,25.875,10.65843296,46.97499847,41.92804718
88.125,34.4588356,0.715402007,167.5061798,41.625,25.75,10.209342,48,41.50453186
87.91666412,35.73080444,0.654017985,168.2962952,41.625,25.5625,10.17940331,47.65000153,41.16571808
85.83333588,35.61516953,0.639509022,168.8230438,40,25.5,9.969826698,47.59999847,40.43162537
86.45833588,35.3839035,0.636161029,169.6131744,40.9375,25.625,10.41891766,49.59999847,40.6857338
89.375,35.73080444,0.598353982,172.2469177,41.5,26,10.56861496,48.09999847,41.16571808
91.04166412,36.71369171,0.595982015,171.7201691,45,26.0625,10.53867626,48.45000076,41.61746979
91.66666412,36.01988983,0.553570986,172.2469177,45.125,26,10.38897896,49.27500153,42.12568665
90.20833588,35.90425491,0.546875,174.880661,44.1875,26.1875,9.969826698,50.84999847,41.56100082
90.20833588,37.23404312,0.573103011,173.300415,45.625,26.1875,10.0596447,51.95000076,40.31868744
88.54166412,36.82932663,0.557478011,172.2469177,45.125,26.25,9.969826698,51.65000153,39.13284302
86.25,36.54024124,0.579240978,174.3539124,44.1875,26.0625,9.880007744,51.40000153,38.11640549
83.95833588,37.29185867,0.608259022,174.0905304,43.5,26.25,9.820130348,51.79999924,39.49988937
84.79166412,37.1184082,0.621652007,173.8271637,43.125,25.9375,9.99976635,51.875,40.77043915
83.75,37.17622757,0.612722993,174.6172791,42.25,25.9375,9.969826698,51.375,39.64106369
83.75,38.21693039,0.592076004,178.5679016,41.3125,25.9375,9.550675392,51.59999847,39.13284302
83.33333588,37.87002945,0.609375,181.7283936,40.625,25.875,9.550675392,51.75,38.68109512
84.375,36.59805679,0.621652007,185.6790161,41.5625,26,9.460857391,51.60625076,37.32584381
85.20833588,36.42460632,0.620536029,185.9423828,41.375,26,9.640493393,50.92499924,37.04349899
86.45833588,36.42460632,0.654576004,185.4156342,40.4375,25.875,9.760251045,50.5,38.28581238
88.95833588,36.71369171,0.676896989,182.5185242,40.5,25.5625,9.880007744,50,38.05993652
89.79166412,36.13552475,0.662945986,181.7283936,40.3125,25.25,9.880007744,50.70000076,37.38231277
91.25,35.61516953,0.669642985,181.2016449,40,25,9.700371742,51.40000153,37.12820435
91.25,33.76503372,0.671875,188.0493774,39.5,24.9375,9.670432091,50.79999924,36.84585953
92.5,33.41813278,0.688058019,190.1563721,39.875,24.8125,10.0596447,50.48749924,36.98703003
95.625,33.30249786,0.689732015,187.2592621,39.75,24.5,10.02970505,50.34999847,36.36587524
94.58333588,32.83996201,0.679687977,188.0493774,39.5625,25.1875,9.99976635,50.5,36.25293732
92.5,32.60869598,0.674107015,188.8395081,39.125,25.1875,9.99976635,51.34999847,35.71648407
89.58333588,31.45235825,0.684152007,189.3662567,38.6875,24.625,9.99976635,50.65000153,35.74472046
88.95833588,31.10545731,0.705357015,189.6296234,39.625,24.8125,10.0596447,50.25,36.25293732
90.83333588,31.33672523,0.723771989,181.7283936,39.5,24.875,10.119524,49.97499847,36.11176682
92.08333588,30.70074081,0.720423996,179.3580322,39.75,24.6875,10.1494627,49.98749924,35.6882515
91.45833588,30.41165543,0.729353011,178.041153,39,24.3125,10.2392807,49.79999924,35.40590668
89.79166412,30.81637383,0.743304014,176.9876556,38.9375,24.5625,10.1494627,49,36.53528214
89.375,30.75855637,0.762277007,177.2510223,38.3125,24.5,10.53867626,48.90000153,38.96343613
90.83333588,31.16327477,0.789062977,179.6213989,38.25,24.375,10.50873566,48.65000153,38.68109512
91.25,31.22109222,0.872627974,185.4156342,38.25,23.9375,10.53867626,48.59999847,37.24114227
92.08333588,32.7243309,0.84375,184.0987701,38.5,23.9375,10.71831226,48.48749924,38.05993652
98.33333588,32.03052521,0.832588971,182.7818909,37.875,23.875,10.89794922,47.97499847,37.12820435
100.4166641,31.79925919,0.827009022,183.8353882,38.25,23.6875,10.86800861,48,38.17287445
99.58333588,32.08834457,0.821429014,183.3086395,39.4375,23.3125,10.83806992,48.27500153,38.39875031
100.625,31.97270966,0.829240978,184.0987701,39.25,23.25,10.98776722,48.20000076,38.62462616
105,31.10545731,0.819195986,184.0987701,38.375,23.25,10.98776722,48.17499924,37.38231277
104.1666641,31.39454269,0.845982015,185.1522675,37.9375,23.25,10.98776722,48.25,38.62462616
103.125,31.16327477,0.813615978,186.2057648,38.4375,23.125,10.77819061,48.45000076,38.00346756
102.5,30.52729034,0.829240978,185.4156342,38.125,23.1875,10.59855366,48.35625076,37.74935913
101.6666641,29.42877007,0.819195986,184.8888855,36.9375,23.25,10.29916,48,38.96343613
101.0416641,29.94912148,0.850445986,186.2057648,35.9375,24.125,10.38897896,47.90000153,38.22934341
103.3333359,29.71785355,0.848213971,186.4691315,37.125,24.4375,10.44885731,47.97499847,38.90696716
102.7083359,29.71785355,0.852679014,189.1028748,36.8125,25.125,10.62849426,48,38.22934341
102.9166641,28.90841866,0.890625,192.7901306,36.625,25.6875,10.53867626,48.07500076,36.47881317
99.79166412,29.94912148,0.926338971,192.5267487,36.6875,26,10.44885731,47.98749924,35.99882889
99.16666412,30.41165543,0.933036029,193.3168793,37.3125,25.8125,11.01770592,48.15000153,37.04349899
98.95833588,29.94912148,0.987722993,193.8436279,37.25,25.0625,11.16740322,47.72499847,37.66465759
97.5,30.41165543,1.031808019,197.7942352,36.625,24.75,11.19734287,47.47499847,37.26937485
98.95833588,30.06475449,1.047433019,198.0576172,36.1875,24.1875,11.31710052,47.32500076,37.52348328
101.4583359,29.94912148,1.053570986,199.6378632,37.625,23.8125,11.43685818,48,34.16359329
104.5833359,30.52729034,1.052454948,201.4814758,37.625,23.6875,11.97576809,48.20000076,34.50240707
106.25,29.54440308,0.991070986,208.5925903,37.4375,23.25,12.21528339,48.75,35.5188446
106.4583359,29.60222054,0.975445986,209.3827209,37.875,23.875,12.24522305,48.625,35.9705925
103.75,29.37095261,0.915179014,206.7489777,37.5,23.6875,12.12546539,49,38.51168823
103.125,29.89130402,0.890625,206.222229,38.0625,23.5625,12.06558609,50,38.17287445
103.125,30.64292336,0.868304014,208.3292236,37.75,24.125,11.64643383,49.47499847,37.89052963
102.5,30.93200684,0.878347993,206.7489777,37.375,23.875,11.37697887,49.20000076,37.04349899
101.0416641,30.75855637,0.910713971,205.958847,35.875,23.375,11.76619244,49.34999847,36.98703003
100.625,30.64292336,0.889509022,205.1687164,36.375,23.25,11.64643383,48.61249924,37.18467331
97.91666412,31.68362617,0.920201004,204.1152191,37.0625,23.1875,11.37697887,48.96250153,37.72112656
97.29166412,31.68362617,0.933593988,202.5349731,36.375,23.125,11.31710052,48.96250153,39.07637405
98.75,32.7243309,0.930804014,203.3251038,36.3125,22.9375,11.37697887,48.02500153,40.3751564
99.375,33.07123184,0.932478011,203.8518524,35.6875,23.125,11.16740322,48.34999847,39.72576523
100.8333359,32.14616013,0.889509022,204.9053497,35.4375,23.0625,11.10752487,48.1875,39.6128273
103.5416641,31.62580872,0.912388027,206.4855957,35.25,22.9375,11.10752487,47.92499924,39.72576523
103.125,32.43524551,0.929687977,202.7983551,35.5,22.75,10.89794922,47.125,39.07637405
102.2916641,31.9148941,0.918527007,200.4279785,36,22.75,10.74825191,47.40625,38.39875031
103.9583359,31.97270966,1.00446403,205.6954803,35.75,22.625,10.95782661,47.32500076,39.69753265
103.3333359,32.49306107,0.987722993,206.7489777,34.75,22.5625,11.04764557,47.70000076,40.62926483
104.1666641,32.20397949,0.987164974,201.7448578,35,22.3125,10.95782661,47.75,40.88337326
103.5416641,32.43524551,0.955357015,198.5843658,36.9375,21.75,10.95782661,48.40000153,40.54456329
101.25,32.49306107,0.901786029,195.6872406,37.8125,21.4375,10.86800861,48.59999847,40.88337326
104.1666641,34.92136765,0.912945986,195.6872406,38.5,21.1875,10.81651306,50.20000076,40.25996017
107.7083359,38.8529129,0.887277007,193.8436279,40.25,21.375,10.74944878,49.90000153,40.11539841
110,40.24051666,0.852679014,194.6337433,41.25,23,10.9602232,50,39.69979095
109.1666641,44.28769684,0.881695986,193.0534973,44.125,22.9375,10.82609367,50.02500153,39.27966309
107.5,42.3219223,0.912945986,195.6872406,43.5625,22.9375,10.89315796,50.5,39.75400162
106.0416641,41.74375534,0.946429014,196.4773712,42.1875,22.9375,11.25243092,51.09999847,39.37001419
106.875,41.04995346,0.970982015,193.580246,42.1875,22.5625,11.31949615,51.25,39.25707626
107.9166641,40.76087189,1.084820986,192.5267487,41.75,22.5625,11.46799469,52,39.16672516
108.9583359,39.08418274,1.02008903,189.6296234,42.3125,22.75,11.63565636,52.20000076,39.71786118
109.375,39.02636337,1.006695986,189.6296234,42.1875,23.0625,11.78415489,52.29999924,39.52812576
111.25,41.74375534,1.010045052,191.2098694,42.25,23.0625,11.71230125,55.45000076,39.05378723
112.2916641,43.47826004,1.019531012,190.6831207,43.75,23,11.65960693,58.25,40.31868744
113.125,43.53607941,1.008929014,189.3662567,44.1875,22.9375,11.73625183,56.65000153,39.93470001
112.9166641,45.44403458,0.989955008,187.7860107,44.3125,22.75,11.62128544,57.15000153,40.88337326
112.5,45.55966568,0.927455008,186.7325134,45.125,22.9375,11.83205891,57,40.80657959
111.25,44.8658638,0.9375,185.9423828,46,23.9375,11.74104309,56.92499924,41.42547607
111.25,44.46114731,0.911830008,185.4156342,45.4375,24.125,11.66439819,56.90000153,43.5261116
115.2083359,44.7502327,0.930804014,185.6790161,45.25,24.8125,11.60691357,56.59999847,43.68874359
117.5,44.40333176,0.982142985,185.1522675,46.375,24.625,11.54463959,56.15000153,42.57743835
116.4583359,45.32839966,1.02008903,182.7818909,46.3125,24.5625,11.76020432,56.79999924,43.57128906
115.4166641,44.80804825,1.036829948,184.0987701,45.875,24.5,11.77936459,56.5,43.66163635
116.4583359,43.70952988,1.045758963,189.6296234,45.8125,24.375,11.57817173,56.09999847,43.18730164
114.375,42.90009308,1.016741037,185.9423828,45.8125,24,11.64044571,55.375,42.69037628
114.5833359,42.09065628,1.018972993,186.2057648,45.8125,23.75,11.87996197,54.625,43.81975174
115.8333359,40.70305252,1.034597993,186.2057648,45.75,23.5625,12.04283237,53.54999924,44.4250946
113.9583359,41.85939026,1.070870996,184.0987701,45.4375,23.3125,12.09552479,53.59999847,43.89202881
114.375,42.3219223,1.054687977,182.2551422,45.8125,23.25,12.16738033,54,44.03659058
112.5,40.93431854,1.03125,182.7818909,45.875,23,12.694314,54.5,44.09080124
108.75,41.51248932,1.030133963,183.0452728,45.6875,23.125,12.694314,54.54999924,44.45220184
105.8333359,40.81868744,1.044085026,183.3086395,45.75,23.0625,12.40689468,54.46250153,44.76842499
103.75,39.95143509,1.0625,181.9917755,45.3125,22.9375,12.19133186,53.54999924,43.86492538
106.6666641,39.25763321,1.063616037,182.2551422,44.1875,22.875,12.07157421,53.40000153,42.05792618
107.2916641,38.62164688,1.044643044,183.8353882,44,23.125,11.78415489,52.84999847,41.02341843
104.7916641,40.06706619,1.02678597,185.1522675,43.8125,23.0625,11.61649513,53,40.18316269
106.875,40.00925064,1.046875,186.4691315,43.625,23,11.94702625,52.79999924,40.72526169
108.125,39.02636337,1.179129004,189.3662567,44,23.0625,12.01888084,53.59999847,41.28995132
107.5,39.48889923,1.142299056,189.6296234,43.1875,22.8125,11.71230125,53.41249847,40.07022476
109.5833359,39.77798462,1.144950032,189.1028748,44.9375,22.8125,11.44883442,54.5,38.98150635
108.75,39.72016525,1.152902007,187.2592621,45,22.8125,11.36260796,54.40000153,39.7494812
109.1666641,38.62164688,1.137835026,185.1522675,43.8125,22.9375,11.69314003,54.50624847,40.20123291
109.5833359,38.27474594,1.106585026,183.0452728,43.9375,22.6875,11.73625183,56,39.57329941
110,39.19981384,1.116070986,181.7283936,43.75,22.625,11.73146152,55.20000076,39.10348129
107.9166641,40.35615158,1.142299056,182.2551422,43.25,22.625,11.57338238,55.5,39.57329941
110.8333359,41.57030487,1.12946403,184.0987701,43.75,22.6875,11.90870285,54.82500076,40.20574951
111.6666641,41.28121948,1.109375,182.7818909,43.5,22.9375,11.91828442,54.5,39.32483673
111.25,41.74375534,1.07366097,182.7818909,42.75,22.9375,11.82726765,55,39.2118988
110.4166641,42.09065628,1.08928597,183.8353882,42.875,22.5,12.19133186,54.80625153,41.28995132
111.0416641,42.90009308,1.116070986,181.4650269,43.125,22.4375,12.20570183,55,42.47353363
106.4583359,42.90009308,1.127231956,180.9382782,43.5,22.25,12.21528339,55.5,42.05792618
105.625,41.51248932,1.220981956,179.3580322,43.75,22.1875,12.57455635,55.79999924,41.28995132
102.5,41.10777283,1.289062977,181.2016449,43.875,22.0625,12.73742676,55.09999847,41.76880646
100.2083359,38.79509735,1.342633963,181.2016449,44.125,22.0625,12.67036247,55.09999847,42.23862457
102.9166641,38.62164688,1.285156012,180.4115295,43.9375,22.125,12.74221706,55.40000153,42.73554993
105.2083359,38.91073227,1.29241097,184.8888855,44,21.875,12.8140707,56.5,42.60002518
105.8333359,38.56383133,1.267856956,184.3621368,43.6875,22,13.23082829,55.45000076,42.86204147
103.5416641,38.10129547,1.244977951,184.3621368,43.4375,21.8125,13.29310226,55.59999847,43.84685516
102.0833359,39.72016525,1.229352951,181.9917755,43.25,21.75,13.07753754,55.92499924,43.05177689
102.2916641,39.72016525,1.225445986,181.9917755,44,21.625,13.21645737,55.95000076,42.80331421
103.9583359,39.48889923,1.24553597,179.3580322,44,21.3125,13.81524563,56.29999924,41.60617447
104.7916641,39.31544876,1.1875,179.8847809,45,21.125,14.01164818,57.5,40.77043915
105,40.24051666,1.186383963,179.6213989,45,21.1875,14.32301807,56.66875076,40.88789368
103.75,39.54671478,1.200893044,177.2510223,45.125,21.3125,14.48588943,56.5,41.68297195
104.5833359,38.50601196,1.177454948,176.9876556,45.375,21.3125,14.31343842,55.5,41.52486038
103.125,38.79509735,1.185268044,177.2510223,45.5,21.4375,14.5816946,55.375,41.28995132
103.75,38.79509735,1.114954948,178.8312836,47.125,21.6875,14.43319511,54.77500153,42.12117004
102.7083359,35.15263748,1.0625,177.5144043,49.75,21.625,13.91584206,54.79999924,42.46450043
